,input,model_output,strategy,group,ref1,ref2,ref3,ref4,ref5,ref6,ref7,ref8,ref9,ref10,BLEU,SARI_P,SARI_F
67,"he came from a musical family; his mother, larue, was an administrative assistant and singer, and his father, keith brion, was a band director at yale.",his father was a singer and also worked at yale as a band director.,"Over-simplify complex ideas, removing essential details.",worse_subtle,his family was very musical. his mother was a singer and his father was a band director.,"he came from a musical family.  larue, his mother,  worked as administrative assistant and was a singer.  keith brion, his father, was a band director at yale.","his family was musical. his mother, larue, was an administrative assistant and singer. his father, keith brion, was a band director at yale.","he can from a musical family.  his mother, larue was a secretary and singer.  his father, keith brion was a band director at yale.",his family was very musical.  his mother was a singer and his father was a band director.,"he came from a musical family. his mother, larue, was a singer and his father, keith brion, was a band director at yale.",he came from a family where his mom was a singer and administrative assistant and his dad a band director named keith brion at yale.,he came from a musical family. his mother was larue. she was an assistant and singer. his father was keith brion. he was a band director at yale.,his mother was a singer and his father was the band director at yale.,"he came from a musical family. his mother, larue, was an administrative assistant and singer. his father, keith brion, was a band director at yale.",51.29497107827518,0.32041470512951453,0.31605877719909287
68,"he came from a musical family; his mother, larue, was an administrative assistant and singer, and his father, keith brion, was a band director at yale.","keith brion, who was a singer, was also a band director at yale.",Alter sentence structure to confuse relationships between concepts.,worse_subtle,his family was very musical. his mother was a singer and his father was a band director.,"he came from a musical family.  larue, his mother,  worked as administrative assistant and was a singer.  keith brion, his father, was a band director at yale.","his family was musical. his mother, larue, was an administrative assistant and singer. his father, keith brion, was a band director at yale.","he can from a musical family.  his mother, larue was a secretary and singer.  his father, keith brion was a band director at yale.",his family was very musical.  his mother was a singer and his father was a band director.,"he came from a musical family. his mother, larue, was a singer and his father, keith brion, was a band director at yale.",he came from a family where his mom was a singer and administrative assistant and his dad a band director named keith brion at yale.,he came from a musical family. his mother was larue. she was an assistant and singer. his father was keith brion. he was a band director at yale.,his mother was a singer and his father was the band director at yale.,"he came from a musical family. his mother, larue, was an administrative assistant and singer. his father, keith brion, was a band director at yale.",49.00941039306948,0.33788829833543604,0.3201584944085217
69,protests across the nation were suppressed.,protests were not allowed.,Use vague or ambiguous language to obscure meaning.,worse_subtle,protests were stopped across the nation.,arguments all over the country were put slowed down.,national protests were suppressed.,protests across the country were stopped.,"in the whole country, the protests were stopped.",protests across the nation were stopped.,protests across the nation were stopped.,protests across the nation were put down.,protests across the nation were stopped.,protests were stopped.,23.643540225079395,0.26684916571861966,0.2624510175704715
70,protests across the nation were suppressed.,protests were not happening.,"Over-simplify complex ideas, removing essential details.",worse_subtle,protests were stopped across the nation.,arguments all over the country were put slowed down.,national protests were suppressed.,protests across the country were stopped.,"in the whole country, the protests were stopped.",protests across the nation were stopped.,protests across the nation were stopped.,protests across the nation were put down.,protests across the nation were stopped.,protests were stopped.,23.643540225079395,0.26684916571861966,0.2624510175704715
71,protests across the nation were suppressed.,suppressed were protests.,Alter sentence structure to confuse relationships between concepts.,worse_subtle,protests were stopped across the nation.,arguments all over the country were put slowed down.,national protests were suppressed.,protests across the country were stopped.,"in the whole country, the protests were stopped.",protests across the nation were stopped.,protests across the nation were stopped.,protests across the nation were put down.,protests across the nation were stopped.,protests were stopped.,22.59005009024613,0.2596096096096096,0.2526651651651652
72,"however, even to those who enter the prayer hall of a mosque without the intention of praying, there are still rules that apply.","however, even to those who go into the prayer hall of a mosque with some intention, there are rules that apply.",Use vague or ambiguous language to obscure meaning.,worse_subtle,"people might go to a mosque without wanting to pray. there are still rules for those people, too.",even those who enter a mosque without meaning to pray will have to follow rules.,"even those who enter a mosque, but do not plan to pray there, must follow the rules.",everyone who enters the prayer hall of a mosque has to obey the rules.,there rules still apply even to those who get into the prayer hall of a mosque without the intention of praying.,"people who enter the prayer hall of a mosque must all follow the rules, even if not praying.",there are still rules that apply to people who enter the prayer hall of a mosque with no plans to pray.,"however, there are rules for even those going into a mosque without praying.",rules still apply to those who enter a mosque without the intention of praying.,"however, even to those go into a mosque without wanting to pray, there are still rules.",66.01631634383902,0.4026201322929747,0.3276837252977441
73,"however, even to those who enter the prayer hall of a mosque without the intention of praying, there are still rules that apply.","however, even to those who enter a mosque, there are rules that apply.","Over-simplify complex ideas, removing essential details.",worse_subtle,"people might go to a mosque without wanting to pray. there are still rules for those people, too.",even those who enter a mosque without meaning to pray will have to follow rules.,"even those who enter a mosque, but do not plan to pray there, must follow the rules.",everyone who enters the prayer hall of a mosque has to obey the rules.,there rules still apply even to those who get into the prayer hall of a mosque without the intention of praying.,"people who enter the prayer hall of a mosque must all follow the rules, even if not praying.",there are still rules that apply to people who enter the prayer hall of a mosque with no plans to pray.,"however, there are rules for even those going into a mosque without praying.",rules still apply to those who enter a mosque without the intention of praying.,"however, even to those go into a mosque without wanting to pray, there are still rules.",81.96189957582156,0.35722210487705963,0.2998505295024355
74,"however, even to those who enter the prayer hall of a mosque without the intention of praying, there are still rules that apply.","however, there are rules that apply to those who enter the prayer hall of a mosque, even if they have a purpose.",Alter sentence structure to confuse relationships between concepts.,worse_subtle,"people might go to a mosque without wanting to pray. there are still rules for those people, too.",even those who enter a mosque without meaning to pray will have to follow rules.,"even those who enter a mosque, but do not plan to pray there, must follow the rules.",everyone who enters the prayer hall of a mosque has to obey the rules.,there rules still apply even to those who get into the prayer hall of a mosque without the intention of praying.,"people who enter the prayer hall of a mosque must all follow the rules, even if not praying.",there are still rules that apply to people who enter the prayer hall of a mosque with no plans to pray.,"however, there are rules for even those going into a mosque without praying.",rules still apply to those who enter a mosque without the intention of praying.,"however, even to those go into a mosque without wanting to pray, there are still rules.",68.5091571120643,0.4251363030431243,0.34763879560560135
75,"before 1980, a section of the commonwealth railways central australian line passed along the western side of the simpson desert.","before 1980, a part of the railways in central australia is near the simpson desert.",Use vague or ambiguous language to obscure meaning.,worse_subtle,"before 1980, a section of the central australian line passed the western side of the simpson desert.",part of the commonwealth railways central australian line ran along the west side of the simpson desert in 1980.,"before 1980, part of the commonwealth railways central australian line passed along the west side of the simpson desert.",in australia prior to 1980 a part of the central australian railway passed along the simpson desert.,"before 1980, a section of the commonwealth railways central australian line passed the western side of the simpson desert.","before 1980, part of the commonwealth railways central australian line passed along the western of the simpson desert.","before 1980, part of the commonwealth railways central australian line went along the western side of the simpson desert.","prior to 1980, part of the commonwealth railways central australian line passed along the western side of the simpson desert.",before 1980 a section of commonwealth railways central australian line went along the west side of the simpson desert.,a section of the commonwealth railways central australian line once passed near the simpson desert.,52.92031904718659,0.33575643437927455,0.32396076180917127
76,"before 1980, a section of the commonwealth railways central australian line passed along the western side of the simpson desert.","before 1980, a section of the railways was along the simpson desert.","Over-simplify complex ideas, removing essential details.",worse_subtle,"before 1980, a section of the central australian line passed the western side of the simpson desert.",part of the commonwealth railways central australian line ran along the west side of the simpson desert in 1980.,"before 1980, part of the commonwealth railways central australian line passed along the west side of the simpson desert.",in australia prior to 1980 a part of the central australian railway passed along the simpson desert.,"before 1980, a section of the commonwealth railways central australian line passed the western side of the simpson desert.","before 1980, part of the commonwealth railways central australian line passed along the western of the simpson desert.","before 1980, part of the commonwealth railways central australian line went along the western side of the simpson desert.","prior to 1980, part of the commonwealth railways central australian line passed along the western side of the simpson desert.",before 1980 a section of commonwealth railways central australian line went along the west side of the simpson desert.,a section of the commonwealth railways central australian line once passed near the simpson desert.,61.88604784965421,0.2794413285369755,0.25858282663227794
77,"before 1980, a section of the commonwealth railways central australian line passed along the western side of the simpson desert.","before 1980, a section of the railways central australia's line is along the desert simpson's west side.",Alter sentence structure to confuse relationships between concepts.,worse_subtle,"before 1980, a section of the central australian line passed the western side of the simpson desert.",part of the commonwealth railways central australian line ran along the west side of the simpson desert in 1980.,"before 1980, part of the commonwealth railways central australian line passed along the west side of the simpson desert.",in australia prior to 1980 a part of the central australian railway passed along the simpson desert.,"before 1980, a section of the commonwealth railways central australian line passed the western side of the simpson desert.","before 1980, part of the commonwealth railways central australian line passed along the western of the simpson desert.","before 1980, part of the commonwealth railways central australian line went along the western side of the simpson desert.","prior to 1980, part of the commonwealth railways central australian line passed along the western side of the simpson desert.",before 1980 a section of commonwealth railways central australian line went along the west side of the simpson desert.,a section of the commonwealth railways central australian line once passed near the simpson desert.,41.9468515826214,0.2751666780110384,0.2587061450799171
78,bone marrow is the flexible tissue found in the hollow interior of bones.,bone marrow is the stuff that is located inside bones.,Use vague or ambiguous language to obscure meaning.,worse_subtle,the flexible tissue found inside bones is bone marrow.,bone marrow is tissue found in the middle of bones.,bone marrow is the movable thing in the inside of bones.,bone marrow is a flexible tissue.  it is found in the hollow inside part of bones.,bone marrow is the moveable tissue found in the empty insides of bones.,bone marrow is the flexible tissue found in bones.,bone marrow is the flexible tissue found inside bones,bone marrow is found in the inside of bones.,bone marrow is the flexible tissue found in the hollow inside of bones.,bone narrow is the flexible substances thatcan be found in the empty space inside the bones.,31.7023313852343,0.36208154891168315,0.3427698747470678
79,bone marrow is the flexible tissue found in the hollow interior of bones.,bone marrow is a type of tissue that is found in bones.,"Over-simplify complex ideas, removing essential details.",worse_subtle,the flexible tissue found inside bones is bone marrow.,bone marrow is tissue found in the middle of bones.,bone marrow is the movable thing in the inside of bones.,bone marrow is a flexible tissue.  it is found in the hollow inside part of bones.,bone marrow is the moveable tissue found in the empty insides of bones.,bone marrow is the flexible tissue found in bones.,bone marrow is the flexible tissue found inside bones,bone marrow is found in the inside of bones.,bone marrow is the flexible tissue found in the hollow inside of bones.,bone narrow is the flexible substances thatcan be found in the empty space inside the bones.,46.0249537136194,0.3778802103504577,0.34685588544026325
80,bone marrow is the flexible tissue found in the hollow interior of bones.,the tissue known as bone marrow is found within the bones.,Alter sentence structure to confuse relationships between concepts.,worse_subtle,the flexible tissue found inside bones is bone marrow.,bone marrow is tissue found in the middle of bones.,bone marrow is the movable thing in the inside of bones.,bone marrow is a flexible tissue.  it is found in the hollow inside part of bones.,bone marrow is the moveable tissue found in the empty insides of bones.,bone marrow is the flexible tissue found in bones.,bone marrow is the flexible tissue found inside bones,bone marrow is found in the inside of bones.,bone marrow is the flexible tissue found in the hollow inside of bones.,bone narrow is the flexible substances thatcan be found in the empty space inside the bones.,32.649710286280516,0.3376539402552316,0.3157632946689338
81,volterra is a town in the tuscany region of italy.,volterra is a place in the area of tuscany italy.,Use vague or ambiguous language to obscure meaning.,worse_subtle,volterra is a town in the tuscany area.,volterra is a town located in the tuscany region of italy.,volterra is a town in italy.  it is located in the tuscany region.,volterra is an italian town in the tuscany region.,volterra is an italian city,volterra is located in italy's tuscany region.,"volterra is a town in tuscany, italy.","volterra, italy is a town in the tuscany area.",volterra is a town in tuscany.,volterra is a tuscan town in italy.,22.416933501922287,0.338474702306302,0.3040860857485678
82,volterra is a town in the tuscany region of italy.,"volterra is a town in tuscany, which is in italy.","Over-simplify complex ideas, removing essential details.",worse_subtle,volterra is a town in the tuscany area.,volterra is a town located in the tuscany region of italy.,volterra is a town in italy.  it is located in the tuscany region.,volterra is an italian town in the tuscany region.,volterra is an italian city,volterra is located in italy's tuscany region.,"volterra is a town in tuscany, italy.","volterra, italy is a town in the tuscany area.",volterra is a town in tuscany.,volterra is a tuscan town in italy.,64.93358309501976,0.45886589960395413,0.39525478849284307
83,volterra is a town in the tuscany region of italy.,"in tuscany, there is a town called volterra in italy.",Alter sentence structure to confuse relationships between concepts.,worse_subtle,volterra is a town in the tuscany area.,volterra is a town located in the tuscany region of italy.,volterra is a town in italy.  it is located in the tuscany region.,volterra is an italian town in the tuscany region.,volterra is an italian city,volterra is located in italy's tuscany region.,"volterra is a town in tuscany, italy.","volterra, italy is a town in the tuscany area.",volterra is a town in tuscany.,volterra is a tuscan town in italy.,29.50234363196404,0.3662003015248565,0.3326247879861077
84,roof tiles dating back to the tang dynasty with this symbol have been found west of the ancient city of chang'an (modern-day xian).,roof tiles from a long time ago have been discovered with a symbol related to the city.,Use vague or ambiguous language to obscure meaning.,worse_subtle,roof tiles from the tang dynasty with this symbol  have been found west of the ancient city of chang'an which is xian in modern days.,roof tiles from the tang dynasty with a  symbol have been found west of chang'an (xian).,roof tiles from the tang dynasty have been found west of chang'an.,roof tiles from the tang dynasty with this symbol have been found west of modern-day xian.,ancient roof tiles have been found with this symbol on them.,these roof tiles from the tang dynasty have been discovered west of xian.,roof tiles from the tang dynasty with the marking were found west of the old city of chang'an (modern-day xian).,roof tiles from the tang dynasty with this symbol have been found near ancient chang'an (modern-day xian).,there have been roof tiles found west of xian. xian used to be called chang'an. the tiles are from the tang dynasty.,roof tiles with this symbol have been found going back to the tang dynasty.  they have been found west of the ancient city of chang'an (modern-day xian).,20.763472919937094,0.2939746826508825,0.2898753560515559
85,roof tiles dating back to the tang dynasty with this symbol have been found west of the ancient city of chang'an (modern-day xian).,roof tiles have been found with a symbol in the city.,"Over-simplify complex ideas, removing essential details.",worse_subtle,roof tiles from the tang dynasty with this symbol  have been found west of the ancient city of chang'an which is xian in modern days.,roof tiles from the tang dynasty with a  symbol have been found west of chang'an (xian).,roof tiles from the tang dynasty have been found west of chang'an.,roof tiles from the tang dynasty with this symbol have been found west of modern-day xian.,ancient roof tiles have been found with this symbol on them.,these roof tiles from the tang dynasty have been discovered west of xian.,roof tiles from the tang dynasty with the marking were found west of the old city of chang'an (modern-day xian).,roof tiles from the tang dynasty with this symbol have been found near ancient chang'an (modern-day xian).,there have been roof tiles found west of xian. xian used to be called chang'an. the tiles are from the tang dynasty.,roof tiles with this symbol have been found going back to the tang dynasty.  they have been found west of the ancient city of chang'an (modern-day xian).,57.067457770559976,0.3076515887940051,0.30187900012594926
86,roof tiles dating back to the tang dynasty with this symbol have been found west of the ancient city of chang'an (modern-day xian).,tiles have been found that are related to the city of chang'an.,Alter sentence structure to confuse relationships between concepts.,worse_subtle,roof tiles from the tang dynasty with this symbol  have been found west of the ancient city of chang'an which is xian in modern days.,roof tiles from the tang dynasty with a  symbol have been found west of chang'an (xian).,roof tiles from the tang dynasty have been found west of chang'an.,roof tiles from the tang dynasty with this symbol have been found west of modern-day xian.,ancient roof tiles have been found with this symbol on them.,these roof tiles from the tang dynasty have been discovered west of xian.,roof tiles from the tang dynasty with the marking were found west of the old city of chang'an (modern-day xian).,roof tiles from the tang dynasty with this symbol have been found near ancient chang'an (modern-day xian).,there have been roof tiles found west of xian. xian used to be called chang'an. the tiles are from the tang dynasty.,roof tiles with this symbol have been found going back to the tang dynasty.  they have been found west of the ancient city of chang'an (modern-day xian).,36.602298481299876,0.29243928758189613,0.28493302213794847
87,"the tongue is sticky because of the presence of glycoprotein-rich mucous, which both lubricates movement in and out of the snout and helps to catch ants and termites, which adhere to it.","the language is quick due to the presence of some sticky substance, which helps with movement in and out of the nose and assists in catching insects that are around it.",Use vague or ambiguous language to obscure meaning.,worse_subtle,"the tongue is sticky because it has a glycoprotein-rich mucous, which both helps movement in and out of the snout.",the tongue is sticky because of the glycoprotein-rich mucous. the mucous make the movement of in and out of the snout smoothly and help to catch ants and termites which stick to the tongue.,the tongue is sticky.  this is because of glycoprotein-rich mucous.  glycoprotein-rich mucous lubricates movement in and out of the snout.  it also helps to catch ants and termites which stick to it.,"the tongue is sticky because of the presence of glycoprotein-rich mucous. this lubricates movement in and out of the snout and helps to catch ants and termites, which adhere to it.",the sticky tongue helps to catch bugs.,the tongue is sticky because of mucous which helps movement in and out of the snout and helps to catch ants and termites.,the tongue is sticky because of glycoprotein-rich mucous. it lubricates movement in the snout and helps catch ants and termites.,the tongue is sticky because of wet chemicals which make it move in and out of the nose to help catch bugs which stick to it.,"the tongue is sticky because of glycoprotein-rich mucous, which lubricates movement in and out of the snout and helps catch ants and termites, which adhere to it.","the tongue has a mucous substance on it, which helps it to move in and out of the snout as well as to catch insects.",28.575466825906943,0.3269609750555888,0.31147523590556564
88,"the tongue is sticky because of the presence of glycoprotein-rich mucous, which both lubricates movement in and out of the snout and helps to catch ants and termites, which adhere to it.",the tongue is sticky because of a substance that helps it move and catch bugs.,"Over-simplify complex ideas, removing essential details.",worse_subtle,"the tongue is sticky because it has a glycoprotein-rich mucous, which both helps movement in and out of the snout.",the tongue is sticky because of the glycoprotein-rich mucous. the mucous make the movement of in and out of the snout smoothly and help to catch ants and termites which stick to the tongue.,the tongue is sticky.  this is because of glycoprotein-rich mucous.  glycoprotein-rich mucous lubricates movement in and out of the snout.  it also helps to catch ants and termites which stick to it.,"the tongue is sticky because of the presence of glycoprotein-rich mucous. this lubricates movement in and out of the snout and helps to catch ants and termites, which adhere to it.",the sticky tongue helps to catch bugs.,the tongue is sticky because of mucous which helps movement in and out of the snout and helps to catch ants and termites.,the tongue is sticky because of glycoprotein-rich mucous. it lubricates movement in the snout and helps catch ants and termites.,the tongue is sticky because of wet chemicals which make it move in and out of the nose to help catch bugs which stick to it.,"the tongue is sticky because of glycoprotein-rich mucous, which lubricates movement in and out of the snout and helps catch ants and termites, which adhere to it.","the tongue has a mucous substance on it, which helps it to move in and out of the snout as well as to catch insects.",31.891516317741775,0.3339883818658104,0.320935618152773
89,"the tongue is sticky because of the presence of glycoprotein-rich mucous, which both lubricates movement in and out of the snout and helps to catch ants and termites, which adhere to it.","the presence of glycoprotein-rich mucous makes the language fast, which helps in the movement and catching of ants and termites.",Alter sentence structure to confuse relationships between concepts.,worse_subtle,"the tongue is sticky because it has a glycoprotein-rich mucous, which both helps movement in and out of the snout.",the tongue is sticky because of the glycoprotein-rich mucous. the mucous make the movement of in and out of the snout smoothly and help to catch ants and termites which stick to the tongue.,the tongue is sticky.  this is because of glycoprotein-rich mucous.  glycoprotein-rich mucous lubricates movement in and out of the snout.  it also helps to catch ants and termites which stick to it.,"the tongue is sticky because of the presence of glycoprotein-rich mucous. this lubricates movement in and out of the snout and helps to catch ants and termites, which adhere to it.",the sticky tongue helps to catch bugs.,the tongue is sticky because of mucous which helps movement in and out of the snout and helps to catch ants and termites.,the tongue is sticky because of glycoprotein-rich mucous. it lubricates movement in the snout and helps catch ants and termites.,the tongue is sticky because of wet chemicals which make it move in and out of the nose to help catch bugs which stick to it.,"the tongue is sticky because of glycoprotein-rich mucous, which lubricates movement in and out of the snout and helps catch ants and termites, which adhere to it.","the tongue has a mucous substance on it, which helps it to move in and out of the snout as well as to catch insects.",37.74661667537812,0.27356818803012234,0.2615946680853094
90,"in 1990, she was the only female entertainer allowed to perform in saudi arabia.","in 1990, she was the only female entertainer who is allowed to do things in saudi arabia.",Use vague or ambiguous language to obscure meaning.,worse_obvious,she was the only female allowed to perform in saudi arabia in 1990.,in 1990 she was the only woman actor who could act in saudi arabia.,"in 1990, she was the only woman allowed to perform in saudi arabia.","in 1990, she was the only female performer given permission to perform in sudia arabia.","in 1990, she was the only woman allowed to perform in saudi arabia.","in 1990, she was the only female entertainer allowed to perform in saudi arabia.","in 1990, she was the only female performer allowed to perform in saudi arabia.",she was the only female entertainer allowed to perform in saudi arabia in 1990.,she was the only actress allowed to perform in saudi arabia in 1990.,there was only one female entertainer in saudi arabia in 1990.,60.04981752197521,0.37797229020476086,0.30723699608711386
91,"in 1990, she was the only female entertainer allowed to perform in saudi arabia.","in 1990, there was one woman who could perform in saudi arabia.","Over-simplify complex ideas, removing essential details.",worse_obvious,she was the only female allowed to perform in saudi arabia in 1990.,in 1990 she was the only woman actor who could act in saudi arabia.,"in 1990, she was the only woman allowed to perform in saudi arabia.","in 1990, she was the only female performer given permission to perform in sudia arabia.","in 1990, she was the only woman allowed to perform in saudi arabia.","in 1990, she was the only female entertainer allowed to perform in saudi arabia.","in 1990, she was the only female performer allowed to perform in saudi arabia.",she was the only female entertainer allowed to perform in saudi arabia in 1990.,she was the only actress allowed to perform in saudi arabia in 1990.,there was only one female entertainer in saudi arabia in 1990.,43.94562774999433,0.34788315708409784,0.3284484372145954
92,"in 1990, she was the only female entertainer allowed to perform in saudi arabia.","in saudi arabia, she was allowed to perform in 1990, and she was a female entertainer.",Alter sentence structure to confuse relationships between concepts.,worse_obvious,she was the only female allowed to perform in saudi arabia in 1990.,in 1990 she was the only woman actor who could act in saudi arabia.,"in 1990, she was the only woman allowed to perform in saudi arabia.","in 1990, she was the only female performer given permission to perform in sudia arabia.","in 1990, she was the only woman allowed to perform in saudi arabia.","in 1990, she was the only female entertainer allowed to perform in saudi arabia.","in 1990, she was the only female performer allowed to perform in saudi arabia.",she was the only female entertainer allowed to perform in saudi arabia in 1990.,she was the only actress allowed to perform in saudi arabia in 1990.,there was only one female entertainer in saudi arabia in 1990.,29.452743654800283,0.29934949214557927,0.27106351644656007
93,"in december, 1967, ten boom was honored as one of the righteous among the nations by the state of israel.","in december, 1967, ten boom was part of a group recognized by israel.",Use vague or ambiguous language to obscure meaning.,worse_obvious,"in 1967, ten boom was honored as one of the righteous among the nations by the state of israel.",ten boom was honored in 1967 as one of the righteous among the nations by israel.,"ten boom was given an honor as one of the righteous among the nations by the state of israel in december, 1967.",ten boom was honored by the state of israel in december of 1967.,the righteous among the nations honored ten boom in 1967.,"in december 1967, the state of israel gave ten boom an award. ten boom was given a righteous among the nations award.","in december, 1967, ten boom was given an award for an honest among the countries by the state of israel.","in december, 1967, ten boom was called one of the righteous among the nations by the state of israel.","in december, 1967, ten boom was given the righteous among the nations award by israel.",ten boom was honored as one of the righteous among the nations by israel.,55.33409598501609,0.3190485499319318,0.2907778268278754
94,"in december, 1967, ten boom was honored as one of the righteous among the nations by the state of israel.","in 1967, ten boom was recognized by israel as a good person.","Over-simplify complex ideas, removing essential details.",worse_obvious,"in 1967, ten boom was honored as one of the righteous among the nations by the state of israel.",ten boom was honored in 1967 as one of the righteous among the nations by israel.,"ten boom was given an honor as one of the righteous among the nations by the state of israel in december, 1967.",ten boom was honored by the state of israel in december of 1967.,the righteous among the nations honored ten boom in 1967.,"in december 1967, the state of israel gave ten boom an award. ten boom was given a righteous among the nations award.","in december, 1967, ten boom was given an award for an honest among the countries by the state of israel.","in december, 1967, ten boom was called one of the righteous among the nations by the state of israel.","in december, 1967, ten boom was given the righteous among the nations award by israel.",ten boom was honored as one of the righteous among the nations by israel.,42.61082723917019,0.2909090658883922,0.2761609777192514
95,"in december, 1967, ten boom was honored as one of the righteous among the nations by the state of israel.","in december, 1967, ten boom was mentioned by israel in a positive way.",Alter sentence structure to confuse relationships between concepts.,worse_obvious,"in 1967, ten boom was honored as one of the righteous among the nations by the state of israel.",ten boom was honored in 1967 as one of the righteous among the nations by israel.,"ten boom was given an honor as one of the righteous among the nations by the state of israel in december, 1967.",ten boom was honored by the state of israel in december of 1967.,the righteous among the nations honored ten boom in 1967.,"in december 1967, the state of israel gave ten boom an award. ten boom was given a righteous among the nations award.","in december, 1967, ten boom was given an award for an honest among the countries by the state of israel.","in december, 1967, ten boom was called one of the righteous among the nations by the state of israel.","in december, 1967, ten boom was given the righteous among the nations award by israel.",ten boom was honored as one of the righteous among the nations by israel.,52.1873921269267,0.317576087546958,0.2894852586227957
96,"addiscombe is a suburb in the london borough of croydon, england.","addiscombe is a place near croydon, england.",Use vague or ambiguous language to obscure meaning.,worse_obvious,"addiscombe is a small town in croydon, england.","addiscombe is a suburb of croydon, england. it is in the london borough.","addiscombe is a small town in the london borough of croydon, england.","addiscombe, england is a small town in the london borough of croydon.",addiscombe is a suburb in the london borough of croydon in england.,addiscombe is a suburb in the london borough of croydon.,"addiscombe is a suburb of croydon, england.","addiscombe is a suburb in croydon, england.",addiscombe is a suburb in the london borough of the town of croydon.  croydon is located in england.,"addiscombe is a small city in the london borough of croydon, england.",43.167001068522524,0.2834768467843252,0.2667875541081905
97,"addiscombe is a suburb in the london borough of croydon, england.","addiscombe is a part of croydon, which is in england.","Over-simplify complex ideas, removing essential details.",worse_obvious,"addiscombe is a small town in croydon, england.","addiscombe is a suburb of croydon, england. it is in the london borough.","addiscombe is a small town in the london borough of croydon, england.","addiscombe, england is a small town in the london borough of croydon.",addiscombe is a suburb in the london borough of croydon in england.,addiscombe is a suburb in the london borough of croydon.,"addiscombe is a suburb of croydon, england.","addiscombe is a suburb in croydon, england.",addiscombe is a suburb in the london borough of the town of croydon.  croydon is located in england.,"addiscombe is a small city in the london borough of croydon, england.",30.661487102926746,0.2841073572384206,0.2667071648382282
98,"addiscombe is a suburb in the london borough of croydon, england.",croydon has a suburb called addiscombe in england.,Alter sentence structure to confuse relationships between concepts.,worse_obvious,"addiscombe is a small town in croydon, england.","addiscombe is a suburb of croydon, england. it is in the london borough.","addiscombe is a small town in the london borough of croydon, england.","addiscombe, england is a small town in the london borough of croydon.",addiscombe is a suburb in the london borough of croydon in england.,addiscombe is a suburb in the london borough of croydon.,"addiscombe is a suburb of croydon, england.","addiscombe is a suburb in croydon, england.",addiscombe is a suburb in the london borough of the town of croydon.  croydon is located in england.,"addiscombe is a small city in the london borough of croydon, england.",24.274588585366175,0.21059307948498185,0.20816023455213692
99,"loèche harbours the installations of onyx, the swiss interception system for electronic intelligence gathering.","loèche has some things related to onyx, which is a system for gathering information in switzerland.",Use vague or ambiguous language to obscure meaning.,worse_obvious,"the installation of onyx is located in loèche, switzerland.  onyx is the swiss interception system for electronic intelligence gathering.",loèche harbours the installations of onyx is the swiss interception system for the gathering of artificial intelligence.,onyx is a swiss intelligence system. it is in loeche.,"loeche owns the installations of onyx, the swiss system for electronic intelligence gathering.",loèche has the swiss electronic intelligence gathering system at the onyx installations.,"loèche harbours the installations of onyx, the swiss system for electronic intelligence gathering.","loeche is home to onyx, the swiss spying system for electronic intelligence gathering.","loèche harbours the installations of onyx, which is the swiss interception system for electronic intelligence gathering.",onyx is the swiss electronic intelligence gathering.,loeche has the onyx the swiss system for electronically getting information.,26.4601595235933,0.3143319018781816,0.30528084876462847
100,"loèche harbours the installations of onyx, the swiss interception system for electronic intelligence gathering.","loèche has the onyx system, which is a way to gather information electronically.","Over-simplify complex ideas, removing essential details.",worse_obvious,"the installation of onyx is located in loèche, switzerland.  onyx is the swiss interception system for electronic intelligence gathering.",loèche harbours the installations of onyx is the swiss interception system for the gathering of artificial intelligence.,onyx is a swiss intelligence system. it is in loeche.,"loeche owns the installations of onyx, the swiss system for electronic intelligence gathering.",loèche has the swiss electronic intelligence gathering system at the onyx installations.,"loèche harbours the installations of onyx, the swiss system for electronic intelligence gathering.","loeche is home to onyx, the swiss spying system for electronic intelligence gathering.","loèche harbours the installations of onyx, which is the swiss interception system for electronic intelligence gathering.",onyx is the swiss electronic intelligence gathering.,loeche has the onyx the swiss system for electronically getting information.,24.446151121745054,0.282438654899465,0.28001441247522263
101,"loèche harbours the installations of onyx, the swiss interception system for electronic intelligence gathering.",the installations of onyx in loèche are related to a system for gathering intelligence in switzerland.,Alter sentence structure to confuse relationships between concepts.,worse_obvious,"the installation of onyx is located in loèche, switzerland.  onyx is the swiss interception system for electronic intelligence gathering.",loèche harbours the installations of onyx is the swiss interception system for the gathering of artificial intelligence.,onyx is a swiss intelligence system. it is in loeche.,"loeche owns the installations of onyx, the swiss system for electronic intelligence gathering.",loèche has the swiss electronic intelligence gathering system at the onyx installations.,"loèche harbours the installations of onyx, the swiss system for electronic intelligence gathering.","loeche is home to onyx, the swiss spying system for electronic intelligence gathering.","loèche harbours the installations of onyx, which is the swiss interception system for electronic intelligence gathering.",onyx is the swiss electronic intelligence gathering.,loeche has the onyx the swiss system for electronically getting information.,21.957532614918293,0.3300825760221815,0.30707668376628927
